Start Date,End Date,Group,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
9/1/2020,9/30/2020,By Month,New Mexico,Female,All Ages,18,758,38,12,0,44
10/1/2020,10/31/2020,By Month,New Mexico,Female,All Ages,80,810,81,47,0,114
11/1/2020,11/30/2020,By Month,New Mexico,Female,All Ages,340,1112,209,173,0,376
12/1/2020,12/31/2020,By Month,New Mexico,Female,All Ages,459,1307,261,213,0,507
1/1/2021,1/31/2021,By Month,New Mexico,Female,All Ages,314,1066,182,145,0,353
2/1/2021,2/28/2021,By Month,New Mexico,Female,All Ages,131,821,99,70,0,160
3/1/2021,3/31/2021,By Month,New Mexico,Female,All Ages,66,873,81,36,0,111
4/1/2021,4/30/2021,By Month,New Mexico,Female,All Ages,35,817,54,18,0,71
5/1/2021,5/31/2021,By Month,New Mexico,Female,All Ages,35,820,73,21,0,87
6/1/2021,6/30/2021,By Month,New Mexico,Female,All Ages,28,761,41,17,0,52
7/1/2021,7/31/2021,By Month,New Mexico,Female,All Ages,20,728,45,0,0,56
8/1/2021,8/31/2021,By Month,New Mexico,Female,All Ages,100,859,81,53,0,128
9/1/2021,9/30/2021,By Month,New Mexico,Female,All Ages,144,919,105,82,0,167
10/1/2021,10/31/2021,By Month,New Mexico,Female,All Ages,146,943,131,99,0,178
11/1/2021,11/30/2021,By Month,New Mexico,Female,All Ages,235,1009,179,141,0,273
12/1/2021,12/31/2021,By Month,New Mexico,Female,All Ages,308,1177,233,197,0,345
1/1/2022,1/31/2022,By Month,New Mexico,Female,All Ages,290,1172,198,158,0,331
2/1/2022,2/28/2022,By Month,New Mexico,Female,All Ages,174,971,143,92,0,225
3/1/2022,3/31/2022,By Month,New Mexico,Female,All Ages,53,827,58,22,0,89
4/1/2022,4/30/2022,By Month,New Mexico,Female,All Ages,22,757,50,11,0,62
5/1/2022,5/31/2022,By Month,New Mexico,Female,All Ages,24,840,54,11,0,70
6/1/2022,6/30/2022,By Month,New Mexico,Female,All Ages,44,726,41,18,0,67
7/1/2022,7/31/2022,By Month,New Mexico,Female,All Ages,33,752,45,14,0,65
8/1/2022,8/31/2022,By Month,New Mexico,Female,All Ages,26,698,36,0,0,59
9/1/2022,9/24/2022,By Month,New Mexico,Female,All Ages,13,325,27,0,0,34
1/1/2020,1/31/2020,By Month,New York,Female,All Ages,0,4671,385,0,31,416
2/1/2020,2/29/2020,By Month,New York,Female,All Ages,0,4333,327,0,36,364
3/1/2020,3/31/2020,By Month,New York,Female,All Ages,278,5017,572,156,41,732
4/1/2020,4/30/2020,By Month,New York,Female,All Ages,3293,8538,2099,1622,17,3780
5/1/2020,5/31/2020,By Month,New York,Female,All Ages,1420,5511,870,591,0,1700
6/1/2020,6/30/2020,By Month,New York,Female,All Ages,321,4033,334,111,0,544
7/1/2020,7/31/2020,By Month,New York,Female,All Ages,133,4055,281,46,0,368
8/1/2020,8/31/2020,By Month,New York,Female,All Ages,76,4002,251,25,0,302
9/1/2020,9/30/2020,By Month,New York,Female,All Ages,52,4126,296,19,0,329
10/1/2020,10/31/2020,By Month,New York,Female,All Ages,146,4347,264,41,0,373
11/1/2020,11/30/2020,By Month,New York,Female,All Ages,438,4634,420,138,0,724
12/1/2020,12/31/2020,By Month,New York,Female,All Ages,1562,6000,799,514,0,1850
1/1/2021,1/31/2021,By Month,New York,Female,All Ages,2141,6682,1061,783,0,2421
2/1/2021,2/28/2021,By Month,New York,Female,All Ages,1058,5024,693,434,0,1318
3/1/2021,3/31/2021,By Month,New York,Female,All Ages,519,4616,488,235,0,772
4/1/2021,4/30/2021,By Month,New York,Female,All Ages,427,4308,407,206,0,628
5/1/2021,5/31/2021,By Month,New York,Female,All Ages,235,4220,354,106,0,484
6/1/2021,6/30/2021,By Month,New York,Female,All Ages,111,3847,271,48,0,334
7/1/2021,7/31/2021,By Month,New York,Female,All Ages,63,4104,272,27,0,308
8/1/2021,8/31/2021,By Month,New York,Female,All Ages,215,4385,366,108,0,473
9/1/2021,9/30/2021,By Month,New York,Female,All Ages,399,4463,476,202,0,673
10/1/2021,10/31/2021,By Month,New York,Female,All Ages,433,4764,475,189,0,719
11/1/2021,11/30/2021,By Month,New York,Female,All Ages,454,4932,482,204,0,733
12/1/2021,12/31/2021,By Month,New York,Female,All Ages,873,5540,735,401,0,1214
1/1/2022,1/31/2022,By Month,New York,Female,All Ages,1396,5975,874,593,10,1687
2/1/2022,2/28/2022,By Month,New York,Female,All Ages,635,4570,510,249,0,897
3/1/2022,3/31/2022,By Month,New York,Female,All Ages,215,4435,321,67,0,474
4/1/2022,4/30/2022,By Month,New York,Female,All Ages,165,4306,340,56,10,459
5/1/2022,5/31/2022,By Month,New York,Female,All Ages,298,4413,358,83,10,583
6/1/2022,6/30/2022,By Month,New York,Female,All Ages,178,4069,294,51,0,423
7/1/2022,7/31/2022,By Month,New York,Female,All Ages,194,4249,294,52,0,439
8/1/2022,8/31/2022,By Month,New York,Female,All Ages,181,4231,287,53,0,416
9/1/2022,9/24/2022,By Month,New York,Female,All Ages,138,2911,192,30,0,301
1/1/2020,1/31/2020,By Month,New York City,Female,All Ages,0,2536,205,0,31,236
2/1/2020,2/29/2020,By Month,New York City,Female,All Ages,0,2316,160,0,31,191
3/1/2020,3/31/2020,By Month,New York City,Female,All Ages,820,3983,674,352,55,1167
4/1/2020,4/30/2020,By Month,New York City,Female,All Ages,6060,10655,2691,2308,278,6450
5/1/2020,5/31/2020,By Month,New York City,Female,All Ages,1207,3173,627,487,0,1349
6/1/2020,6/30/2020,By Month,New York City,Female,All Ages,226,2222,182,72,0,336
7/1/2020,7/31/2020,By Month,New York City,Female,All Ages,91,2130,158,29,0,220
8/1/2020,8/31/2020,By Month,New York City,Female,All Ages,46,2084,118,11,0,154
9/1/2020,9/30/2020,By Month,New York City,Female,All Ages,34,2072,111,10,0,135
10/1/2020,10/31/2020,By Month,New York City,Female,All Ages,64,2217,137,22,0,180
11/1/2020,11/30/2020,By Month,New York City,Female,All Ages,129,2280,192,51,0,270
12/1/2020,12/31/2020,By Month,New York City,Female,All Ages,418,2790,265,121,0,563
1/1/2021,1/31/2021,By Month,New York City,Female,All Ages,852,3223,433,290,0,998
2/1/2021,2/28/2021,By Month,New York City,Female,All Ages,827,2959,423,289,0,962
3/1/2021,3/31/2021,By Month,New York City,Female,All Ages,682,2987,419,274,0,827
4/1/2021,4/30/2021,By Month,New York City,Female,All Ages,523,2570,339,204,0,658
5/1/2021,5/31/2021,By Month,New York City,Female,All Ages,228,2330,214,91,0,351
6/1/2021,6/30/2021,By Month,New York City,Female,All Ages,68,2170,158,26,0,201
7/1/2021,7/31/2021,By Month,New York City,Female,All Ages,43,2059,144,17,0,170
8/1/2021,8/31/2021,By Month,New York City,Female,All Ages,129,2373,175,47,0,259
9/1/2021,9/30/2021,By Month,New York City,Female,All Ages,185,2361,225,77,0,333
10/1/2021,10/31/2021,By Month,New York City,Female,All Ages,119,2375,198,48,0,269
11/1/2021,11/30/2021,By Month,New York City,Female,All Ages,109,2364,167,39,0,237
12/1/2021,12/31/2021,By Month,New York City,Female,All Ages,277,2831,278,94,0,465
1/1/2022,1/31/2022,By Month,New York City,Female,All Ages,1272,3808,565,392,0,1447
2/1/2022,2/28/2022,By Month,New York City,Female,All Ages,365,2427,263,133,0,495
3/1/2022,3/31/2022,By Month,New York City,Female,All Ages,107,2209,154,33,0,228
4/1/2022,4/30/2022,By Month,New York City,Female,All Ages,61,2032,156,17,0,201
5/1/2022,5/31/2022,By Month,New York City,Female,All Ages,84,2174,139,21,0,204
6/1/2022,6/30/2022,By Month,New York City,Female,All Ages,95,2124,155,24,0,227
7/1/2022,7/31/2022,By Month,New York City,Female,All Ages,123,2215,164,32,0,256
8/1/2022,8/31/2022,By Month,New York City,Female,All Ages,120,2279,176,34,0,262
9/1/2022,9/24/2022,By Month,New York City,Female,All Ages,75,1481,91,17,0,149
1/1/2020,1/31/2020,By Month,North Carolina,Female,All Ages,0,4321,300,0,27,327
2/1/2020,2/29/2020,By Month,North Carolina,Female,All Ages,0,4114,256,0,65,321
3/1/2020,3/31/2020,By Month,North Carolina,Female,All Ages,0,4440,284,0,43,329
4/1/2020,4/30/2020,By Month,North Carolina,Female,All Ages,196,4237,296,59,0,442
5/1/2020,5/31/2020,By Month,North Carolina,Female,All Ages,267,4309,293,88,0,473
6/1/2020,6/30/2020,By Month,North Carolina,Female,All Ages,210,3943,254,76,0,389
7/1/2020,7/31/2020,By Month,North Carolina,Female,All Ages,334,4325,308,127,0,515
8/1/2020,8/31/2020,By Month,North Carolina,Female,All Ages,473,4550,421,207,0,687
9/1/2020,9/30/2020,By Month,North Carolina,Female,All Ages,459,4353,401,220,0,640
10/1/2020,10/31/2020,By Month,North Carolina,Female,All Ages,499,4629,460,247,0,712
11/1/2020,11/30/2020,By Month,North Carolina,Female,All Ages,616,4702,471,275,0,814
12/1/2020,12/31/2020,By Month,North Carolina,Female,All Ages,1234,5565,849,603,0,1482
1/1/2021,1/31/2021,By Month,North Carolina,Female,All Ages,1722,6197,1061,859,0,1924
2/1/2021,2/28/2021,By Month,North Carolina,Female,All Ages,788,4722,559,383,0,964
3/1/2021,3/31/2021,By Month,North Carolina,Female,All Ages,337,4387,339,166,0,510
4/1/2021,4/30/2021,By Month,North Carolina,Female,All Ages,239,4129,302,126,0,415
5/1/2021,5/31/2021,By Month,North Carolina,Female,All Ages,251,4250,313,139,0,426
6/1/2021,6/30/2021,By Month,North Carolina,Female,All Ages,127,3927,259,74,0,312
7/1/2021,7/31/2021,By Month,North Carolina,Female,All Ages,145,4324,254,74,0,325
8/1/2021,8/31/2021,By Month,North Carolina,Female,All Ages,728,5015,692,475,0,947
9/1/2021,9/30/2021,By Month,North Carolina,Female,All Ages,1178,5282,986,778,0,1386
10/1/2021,10/31/2021,By Month,North Carolina,Female,All Ages,708,4956,704,469,0,943
11/1/2021,11/30/2021,By Month,North Carolina,Female,All Ages,315,4626,448,200,0,564
12/1/2021,12/31/2021,By Month,North Carolina,Female,All Ages,461,4944,545,284,0,725
1/1/2022,1/31/2022,By Month,North Carolina,Female,All Ages,1175,5808,895,680,0,1395
2/1/2022,2/28/2022,By Month,North Carolina,Female,All Ages,915,4616,659,485,0,1092
3/1/2022,3/31/2022,By Month,North Carolina,Female,All Ages,270,4171,347,119,0,502
4/1/2022,4/30/2022,By Month,North Carolina,Female,All Ages,101,3918,226,42,0,292
5/1/2022,5/31/2022,By Month,North Carolina,Female,All Ages,116,4211,235,38,0,318
6/1/2022,6/30/2022,By Month,North Carolina,Female,All Ages,167,4191,279,61,0,386
7/1/2022,7/31/2022,By Month,North Carolina,Female,All Ages,219,4128,259,82,0,398
8/1/2022,8/31/2022,By Month,North Carolina,Female,All Ages,223,4183,298,71,0,451
9/1/2022,9/24/2022,By Month,North Carolina,Female,All Ages,116,2308,138,40,0,214
1/1/2020,1/31/2020,By Month,North Dakota,Female,All Ages,0,332,17,0,0,23
2/1/2020,2/29/2020,By Month,North Dakota,Female,All Ages,0,314,21,0,0,25
3/1/2020,3/31/2020,By Month,North Dakota,Female,All Ages,0,309,33,0,0,41
4/1/2020,4/30/2020,By Month,North Dakota,Female,All Ages,0,280,18,0,0,26
5/1/2020,5/31/2020,By Month,North Dakota,Female,All Ages,23,286,19,0,0,37
6/1/2020,6/30/2020,By Month,North Dakota,Female,All Ages,11,275,16,0,0,25
7/1/2020,7/31/2020,By Month,North Dakota,Female,All Ages,20,290,27,0,0,39
8/1/2020,8/31/2020,By Month,North Dakota,Female,All Ages,21,295,26,13,0,34
9/1/2020,9/30/2020,By Month,North Dakota,Female,All Ages,55,323,44,20,0,79
10/1/2020,10/31/2020,By Month,North Dakota,Female,All Ages,135,456,90,71,0,154
11/1/2020,11/30/2020,By Month,North Dakota,Female,All Ages,254,525,124,107,0,271
12/1/2020,12/31/2020,By Month,North Dakota,Female,All Ages,149,433,92,73,0,168
1/1/2021,1/31/2021,By Month,North Dakota,Female,All Ages,42,304,40,24,0,58
2/1/2021,2/28/2021,By Month,North Dakota,Female,All Ages,14,265,19,0,0,27
3/1/2021,3/31/2021,By Month,North Dakota,Female,All Ages,10,294,19,0,0,26
4/1/2021,4/30/2021,By Month,North Dakota,Female,All Ages,14,256,25,0,0,31
5/1/2021,5/31/2021,By Month,North Dakota,Female,All Ages,13,273,27,0,0,33
6/1/2021,6/30/2021,By Month,North Dakota,Female,All Ages,0,282,23,0,0,26
7/1/2021,7/31/2021,By Month,North Dakota,Female,All Ages,0,264,19,0,0,24
8/1/2021,8/31/2021,By Month,North Dakota,Female,All Ages,18,283,38,11,0,45
9/1/2021,9/30/2021,By Month,North Dakota,Female,All Ages,38,308,42,19,0,61
10/1/2021,10/31/2021,By Month,North Dakota,Female,All Ages,75,389,77,42,0,110
11/1/2021,11/30/2021,By Month,North Dakota,Female,All Ages,78,375,69,47,0,100
12/1/2021,12/31/2021,By Month,North Dakota,Female,All Ages,50,388,47,25,0,74
1/1/2022,1/31/2022,By Month,North Dakota,Female,All Ages,55,349,47,36,0,72
2/1/2022,2/28/2022,By Month,North Dakota,Female,All Ages,53,304,48,31,0,71
3/1/2022,3/31/2022,By Month,North Dakota,Female,All Ages,19,303,16,0,0,27
4/1/2022,4/30/2022,By Month,North Dakota,Female,All Ages,15,246,24,0,0,35
5/1/2022,5/31/2022,By Month,North Dakota,Female,All Ages,0,275,21,0,0,26
6/1/2022,6/30/2022,By Month,North Dakota,Female,All Ages,0,275,22,0,0,26
7/1/2022,7/31/2022,By Month,North Dakota,Female,All Ages,11,258,13,0,0,18
8/1/2022,8/31/2022,By Month,North Dakota,Female,All Ages,18,310,16,0,0,29
9/1/2022,9/24/2022,By Month,North Dakota,Female,All Ages,0,133,10,0,0,17
1/1/2020,1/31/2020,By Month,Ohio,Female,All Ages,0,5609,312,0,41,353
2/1/2020,2/29/2020,By Month,Ohio,Female,All Ages,0,5176,276,0,48,324
3/1/2020,3/31/2020,By Month,Ohio,Female,All Ages,40,5488,323,18,54,399
4/1/2020,4/30/2020,By Month,Ohio,Female,All Ages,494,5676,469,210,11,763
5/1/2020,5/31/2020,By Month,Ohio,Female,All Ages,576,5732,445,217,0,808
6/1/2020,6/30/2020,By Month,Ohio,Female,All Ages,270,4977,272,93,0,450
7/1/2020,7/31/2020,By Month,Ohio,Female,All Ages,368,5393,337,152,0,555
8/1/2020,8/31/2020,By Month,Ohio,Female,All Ages,375,5567,353,156,0,573
9/1/2020,9/30/2020,By Month,Ohio,Female,All Ages,301,5247,280,115,0,466
10/1/2020,10/31/2020,By Month,Ohio,Female,All Ages,481,5835,377,179,0,679
11/1/2020,11/30/2020,By Month,Ohio,Female,All Ages,1449,6823,813,574,0,1688
12/1/2020,12/31/2020,By Month,Ohio,Female,All Ages,2946,8807,1480,1208,0,3219
1/1/2021,1/31/2021,By Month,Ohio,Female,All Ages,1983,7335,1112,883,0,2212
2/1/2021,2/28/2021,By Month,Ohio,Female,All Ages,728,5532,493,305,0,916
3/1/2021,3/31/2021,By Month,Ohio,Female,All Ages,344,5314,382,145,0,581
4/1/2021,4/30/2021,By Month,Ohio,Female,All Ages,322,5092,341,160,0,503
5/1/2021,5/31/2021,By Month,Ohio,Female,All Ages,258,5202,323,136,0,445
6/1/2021,6/30/2021,By Month,Ohio,Female,All Ages,172,4744,271,77,0,367
7/1/2021,7/31/2021,By Month,Ohio,Female,All Ages,105,5002,269,45,0,329
8/1/2021,8/31/2021,By Month,Ohio,Female,All Ages,366,5437,373,189,0,550
9/1/2021,9/30/2021,By Month,Ohio,Female,All Ages,1071,6225,867,644,0,1294
10/1/2021,10/31/2021,By Month,Ohio,Female,All Ages,1152,6507,912,707,0,1357
11/1/2021,11/30/2021,By Month,Ohio,Female,All Ages,1042,6518,862,608,0,1296
12/1/2021,12/31/2021,By Month,Ohio,Female,All Ages,1857,7717,1386,1087,0,2161
1/1/2022,1/31/2022,By Month,Ohio,Female,All Ages,2243,8178,1511,1207,12,2558
2/1/2022,2/28/2022,By Month,Ohio,Female,All Ages,972,5697,691,496,0,1170
3/1/2022,3/31/2022,By Month,Ohio,Female,All Ages,306,5399,324,112,0,523
4/1/2022,4/30/2022,By Month,Ohio,Female,All Ages,130,4883,244,35,0,345
5/1/2022,5/31/2022,By Month,Ohio,Female,All Ages,135,4996,225,30,0,338
6/1/2022,6/30/2022,By Month,Ohio,Female,All Ages,168,4854,233,45,0,358
7/1/2022,7/31/2022,By Month,Ohio,Female,All Ages,241,5109,243,60,0,425
8/1/2022,8/31/2022,By Month,Ohio,Female,All Ages,303,4894,256,87,0,473
9/1/2022,9/24/2022,By Month,Ohio,Female,All Ages,117,1971,94,36,0,175
1/1/2020,1/31/2020,By Month,Oklahoma,Female,All Ages,0,1810,163,0,13,176
2/1/2020,2/29/2020,By Month,Oklahoma,Female,All Ages,0,1642,136,0,18,154
3/1/2020,3/31/2020,By Month,Oklahoma,Female,All Ages,14,1689,154,0,33,193
4/1/2020,4/30/2020,By Month,Oklahoma,Female,All Ages,102,1636,187,41,0,253
5/1/2020,5/31/2020,By Month,Oklahoma,Female,All Ages,60,1579,129,24,0,165
6/1/2020,6/30/2020,By Month,Oklahoma,Female,All Ages,29,1597,105,0,0,127
7/1/2020,7/31/2020,By Month,Oklahoma,Female,All Ages,93,1703,129,40,0,182
8/1/2020,8/31/2020,By Month,Oklahoma,Female,All Ages,159,1712,151,48,0,263
9/1/2020,9/30/2020,By Month,Oklahoma,Female,All Ages,173,1705,174,66,0,281
10/1/2020,10/31/2020,By Month,Oklahoma,Female,All Ages,244,1999,187,80,0,353
11/1/2020,11/30/2020,By Month,Oklahoma,Female,All Ages,598,2306,330,208,0,721
12/1/2020,12/31/2020,By Month,Oklahoma,Female,All Ages,935,2658,445,335,0,1045
1/1/2021,1/31/2021,By Month,Oklahoma,Female,All Ages,881,2613,468,357,0,996
2/1/2021,2/28/2021,By Month,Oklahoma,Female,All Ages,359,1842,250,166,0,443
3/1/2021,3/31/2021,By Month,Oklahoma,Female,All Ages,127,1676,166,54,0,240
4/1/2021,4/30/2021,By Month,Oklahoma,Female,All Ages,80,1597,141,38,0,184
5/1/2021,5/31/2021,By Month,Oklahoma,Female,All Ages,64,1655,137,27,0,174
6/1/2021,6/30/2021,By Month,Oklahoma,Female,All Ages,51,1616,127,22,0,158
7/1/2021,7/31/2021,By Month,Oklahoma,Female,All Ages,104,1763,138,42,0,200
8/1/2021,8/31/2021,By Month,Oklahoma,Female,All Ages,419,2077,310,203,0,527
9/1/2021,9/30/2021,By Month,Oklahoma,Female,All Ages,611,2226,414,312,0,716
10/1/2021,10/31/2021,By Month,Oklahoma,Female,All Ages,326,1956,252,157,0,422
11/1/2021,11/30/2021,By Month,Oklahoma,Female,All Ages,180,1732,205,94,0,291
12/1/2021,12/31/2021,By Month,Oklahoma,Female,All Ages,290,2158,307,161,0,443
1/1/2022,1/31/2022,By Month,Oklahoma,Female,All Ages,637,2614,439,310,14,780
2/1/2022,2/28/2022,By Month,Oklahoma,Female,All Ages,533,2075,386,270,0,651
3/1/2022,3/31/2022,By Month,Oklahoma,Female,All Ages,160,1917,178,74,0,268
4/1/2022,4/30/2022,By Month,Oklahoma,Female,All Ages,59,1641,116,19,0,160
5/1/2022,5/31/2022,By Month,Oklahoma,Female,All Ages,38,1618,108,0,0,142
6/1/2022,6/30/2022,By Month,Oklahoma,Female,All Ages,52,1592,116,14,0,155
7/1/2022,7/31/2022,By Month,Oklahoma,Female,All Ages,84,1734,124,21,0,187
8/1/2022,8/31/2022,By Month,Oklahoma,Female,All Ages,115,1627,114,33,0,196
9/1/2022,9/24/2022,By Month,Oklahoma,Female,All Ages,34,744,38,0,0,71
1/1/2020,1/31/2020,By Month,Oregon,Female,All Ages,0,1608,85,0,13,98
2/1/2020,2/29/2020,By Month,Oregon,Female,All Ages,0,1470,69,0,0,77
3/1/2020,3/31/2020,By Month,Oregon,Female,All Ages,15,1609,99,0,13,119
4/1/2020,4/30/2020,By Month,Oregon,Female,All Ages,43,1582,93,15,0,122
5/1/2020,5/31/2020,By Month,Oregon,Female,All Ages,29,1494,56,10,0,76
6/1/2020,6/30/2020,By Month,Oregon,Female,All Ages,28,1471,58,0,0,79
7/1/2020,7/31/2020,By Month,Oregon,Female,All Ages,42,1527,57,0,0,91
8/1/2020,8/31/2020,By Month,Oregon,Female,All Ages,55,1547,55,17,0,93
9/1/2020,9/30/2020,By Month,Oregon,Female,All Ages,39,1497,61,0,0,92
10/1/2020,10/31/2020,By Month,Oregon,Female,All Ages,72,1568,64,20,0,116
11/1/2020,11/30/2020,By Month,Oregon,Female,All Ages,148,1743,96,40,0,204
12/1/2020,12/31/2020,By Month,Oregon,Female,All Ages,289,1980,145,82,0,352
1/1/2021,1/31/2021,By Month,Oregon,Female,All Ages,230,1828,143,78,0,295
2/1/2021,2/28/2021,By Month,Oregon,Female,All Ages,79,1489,75,28,0,126
3/1/2021,3/31/2021,By Month,Oregon,Female,All Ages,55,1663,81,25,0,111
4/1/2021,4/30/2021,By Month,Oregon,Female,All Ages,43,1556,58,15,0,86
5/1/2021,5/31/2021,By Month,Oregon,Female,All Ages,87,1609,77,35,0,129
6/1/2021,6/30/2021,By Month,Oregon,Female,All Ages,56,1628,57,23,0,90
7/1/2021,7/31/2021,By Month,Oregon,Female,All Ages,42,1665,56,16,0,82
8/1/2021,8/31/2021,By Month,Oregon,Female,All Ages,264,1837,158,124,0,298
9/1/2021,9/30/2021,By Month,Oregon,Female,All Ages,402,2031,235,182,0,456
10/1/2021,10/31/2021,By Month,Oregon,Female,All Ages,254,1897,171,111,0,314
11/1/2021,11/30/2021,By Month,Oregon,Female,All Ages,174,1736,132,87,0,219
12/1/2021,12/31/2021,By Month,Oregon,Female,All Ages,154,1876,137,72,0,222
1/1/2022,1/31/2022,By Month,Oregon,Female,All Ages,250,2045,153,97,0,306
2/1/2022,2/28/2022,By Month,Oregon,Female,All Ages,238,1774,142,101,0,280
3/1/2022,3/31/2022,By Month,Oregon,Female,All Ages,110,1714,84,42,0,153
4/1/2022,4/30/2022,By Month,Oregon,Female,All Ages,35,1616,84,14,0,107
5/1/2022,5/31/2022,By Month,Oregon,Female,All Ages,53,1616,77,17,0,114
6/1/2022,6/30/2022,By Month,Oregon,Female,All Ages,73,1610,81,28,0,128
7/1/2022,7/31/2022,By Month,Oregon,Female,All Ages,104,1595,88,32,0,164
8/1/2022,8/31/2022,By Month,Oregon,Female,All Ages,80,1518,66,24,0,122
9/1/2022,9/24/2022,By Month,Oregon,Female,All Ages,26,643,35,0,0,56
1/1/2020,1/31/2020,By Month,Pennsylvania,Female,All Ages,0,6268,382,0,38,420
2/1/2020,2/29/2020,By Month,Pennsylvania,Female,All Ages,0,5675,306,0,51,357
3/1/2020,3/31/2020,By Month,Pennsylvania,Female,All Ages,44,6117,410,24,71,501
4/1/2020,4/30/2020,By Month,Pennsylvania,Female,All Ages,1731,7810,987,623,0,2102
5/1/2020,5/31/2020,By Month,Pennsylvania,Female,All Ages,1458,6941,712,484,0,1688
6/1/2020,6/30/2020,By Month,Pennsylvania,Female,All Ages,417,5486,283,94,0,607
7/1/2020,7/31/2020,By Month,Pennsylvania,Female,All Ages,272,5734,263,66,0,469
8/1/2020,8/31/2020,By Month,Pennsylvania,Female,All Ages,255,5705,275,82,0,448
9/1/2020,9/30/2020,By Month,Pennsylvania,Female,All Ages,215,5621,269,65,0,419
10/1/2020,10/31/2020,By Month,Pennsylvania,Female,All Ages,351,5979,319,119,0,551
11/1/2020,11/30/2020,By Month,Pennsylvania,Female,All Ages,1283,6966,703,442,0,1544
12/1/2020,12/31/2020,By Month,Pennsylvania,Female,All Ages,3261,9382,1399,1156,0,3505
1/1/2021,1/31/2021,By Month,Pennsylvania,Female,All Ages,2302,8346,1171,910,0,2565
2/1/2021,2/28/2021,By Month,Pennsylvania,Female,All Ages,859,6089,590,367,0,1082
3/1/2021,3/31/2021,By Month,Pennsylvania,Female,All Ages,431,5765,414,199,0,648
4/1/2021,4/30/2021,By Month,Pennsylvania,Female,All Ages,567,5627,462,275,0,754
5/1/2021,5/31/2021,By Month,Pennsylvania,Female,All Ages,396,5668,418,215,0,599
6/1/2021,6/30/2021,By Month,Pennsylvania,Female,All Ages,165,5213,264,72,0,357
7/1/2021,7/31/2021,By Month,Pennsylvania,Female,All Ages,83,5414,262,37,0,308
